The following table was created as response to the SQL query;;;;;;;;;;;;;;;;;;;;;;;
"SELECT sbs_sbsname ""SBS name"", m_methodname ""general method"", sla_singlevalue ""single value [mm^2/mg]"", sla_n ""sample size"", sla_valid ""valid"", lfm_name ""leaf specific method"", ref_refname ""reference"", sbs_sbsnumber ""SBS number"", or_origrefname ""original reference"", geo_countryname ""country"", geo_utmzone ""UTM zone"", geo_utmeasting ""UTM easting"", geo_utmnorthing ""UTM northing"", sla_mean ""mean SLA [mm^2/mg]"", sla_maximum ""maximum SLA [mm^2/mg]"", sla_minimum ""minimum SLA [mm^2/mg]"", sla_replicates ""number of replicates"", sla_stddev ""standard deviation"", sla_stderror ""standard error"", sla_balanceerror ""balance error [mg]"", sla_collectiondate ""collection date"", sla_comment ""general comment"", pslv_name ""plant stage"" FROM (SELECT case when sla_median is not null then sla_median when sla_mean is not null then sla_mean when sla_maximum is not null and sla_minimum is not null then (sla_maximum + sla_minimum) / 2 when sla_maximum is not null then sla_maximum when sla_minimum is not null then sla_minimum else null end AS sla_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, sla_mean, sla_maximum, sla_minimum, sla_n, sla_valid, lfm_name, ref_refname, or_origrefname, geo_countryname, geo_utmzone, geo_utmeasting, geo_utmnorthing, sla_replicates, sla_stddev, sla_stderror, sla_balanceerror, sla_collectiondate, sla_comment, pslv_name, sla_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_sla.m_methodname, m_sla.sla_median, m_sla.sla_mean, m_sla.sla_maximum, m_sla.sla_minimum, m_sla.sla_n, m_sla.sla_valid, m_sla.lfm_name, m_sla.ref_refname, m_sla.or_origrefname, m_sla.geo_countryname, m_sla.geo_utmzone, m_sla.geo_utmeasting, m_sla.geo_utmnorthing, m_sla.sla_replicates, m_sla.sla_stddev, m_sla.sla_stderror, m_sla.sla_balanceerror, m_sla.sla_collectiondate, m_sla.sla_comment, m_sla.pslv_name, m_sla.sla_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT sla_lfm.sla_sbsnumber, m.m_methodname, sla_lfm.sla_median, sla_lfm.sla_mean, sla_lfm.sla_maximum, sla_lfm.sla_minimum, sla_lfm.sla_n, sla_lfm.sla_valid, sla_lfm.lfm_name, sla_lfm.ref_refname, sla_lfm.or_origrefname, sla_lfm.geo_countryname, sla_lfm.geo_utmzone, sla_lfm.geo_utmeasting, sla_lfm.geo_utmnorthing, sla_lfm.sla_replicates, sla_lfm.sla_stddev, sla_lfm.sla_stderror, sla_lfm.sla_balanceerror, sla_lfm.sla_collectiondate, sla_lfm.sla_comment, sla_lfm.pslv_name FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT r_sla.sla_sbsnumber, r_sla.sla_methodid, r_sla.sla_median, r_sla.sla_mean, r_sla.sla_maximum, r_sla.sla_minimum, r_sla.sla_n, r_sla.sla_valid, lfm.lfm_name, r_sla.ref_refname, r_sla.or_origrefname, r_sla.geo_countryname, r_sla.geo_utmzone, r_sla.geo_utmeasting, r_sla.geo_utmnorthing, r_sla.sla_replicates, r_sla.sla_stddev, r_sla.sla_stderror, r_sla.sla_balanceerror, r_sla.sla_collectiondate, r_sla.sla_comment, r_sla.pslv_name FROM (SELECT sla_orf.sla_sbsnumber, sla_orf.sla_methodid, sla_orf.sla_median, sla_orf.sla_mean, sla_orf.sla_maximum, sla_orf.sla_minimum, sla_orf.sla_n, sla_orf.sla_valid, sla_orf.sla_specificmethodid, r.ref_refname, sla_orf.or_origrefname, sla_orf.geo_countryname, sla_orf.geo_utmzone, sla_orf.geo_utmeasting, sla_orf.geo_utmnorthing, sla_orf.sla_replicates, sla_orf.sla_stddev, sla_orf.sla_stderror, sla_orf.sla_balanceerror, sla_orf.sla_collectiondate, sla_orf.sla_comment, sla_orf.pslv_name FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT sla_geo.sla_sbsnumber, sla_geo.sla_methodid, sla_geo.sla_median, sla_geo.sla_mean, sla_geo.sla_maximum, sla_geo.sla_minimum, sla_geo.sla_n, sla_geo.sla_valid, sla_geo.sla_specificmethodid, sla_geo.sla_referenceid, orf.or_origrefname, sla_geo.geo_countryname, sla_geo.geo_utmzone, sla_geo.geo_utmeasting, sla_geo.geo_utmnorthing, sla_geo.sla_replicates, sla_geo.sla_stddev, sla_geo.sla_stderror, sla_geo.sla_balanceerror, sla_geo.sla_collectiondate, sla_geo.sla_comment, sla_geo.pslv_name FROM (SELECT sla_pslv.sla_sbsnumber, sla_pslv.sla_methodid, sla_pslv.sla_median, sla_pslv.sla_mean, sla_pslv.sla_maximum, sla_pslv.sla_minimum, sla_pslv.sla_n, sla_pslv.sla_valid, sla_pslv.sla_specificmethodid, sla_pslv.sla_referenceid, sla_pslv.sla_origreferenceid, geo.geo_countryname, geo.geo_utmzone, geo.geo_utmeasting, geo.geo_utmnorthing, sla_pslv.sla_replicates, sla_pslv.sla_stddev, sla_pslv.sla_stderror, sla_pslv.sla_balanceerror, sla_pslv.sla_collectiondate, sla_pslv.sla_comment, sla_pslv.pslv_name FROM (SELECT sla.sla_sbsnumber, sla.sla_methodid, sla.sla_median, sla.sla_mean, sla.sla_maximum, sla.sla_minimum, sla.sla_n, sla.sla_valid, sla.sla_specificmethodid, sla.sla_referenceid, sla.sla_origreferenceid, sla.sla_georeferenceid, sla.sla_replicates, sla.sla_stddev, sla.sla_stderror, sla.sla_balanceerror, sla.sla_collectiondate, sla.sla_comment, pslv.pslv_name FROM (SELECT sbsnumber AS sla_sbsnumber, methodid AS sla_methodid, median AS sla_median, mean AS sla_mean, maximum AS sla_maximum, minimum AS sla_minimum, n AS sla_n, valid AS sla_valid, leafspecificmethodid AS sla_specificmethodid, referenceid AS sla_referenceid, origreferenceid AS sla_origreferenceid, georefid AS sla_georeferenceid, replicates AS sla_replicates, stddeviation AS sla_stddev, stderror AS sla_stderror, balanceerror AS sla_balanceerror, collectiondate AS sla_collectiondate, p_comment AS sla_comment, plantstageid AS sla_plantstageid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, plantstageid, leafspecificmethodid, balanceerror, specificleafareaid FROM specificleafarea natural join taxontosbsassignment WHERE valid IN (-2, 1))) sla FULL JOIN (SELECT plantstageid AS pslv_id, plantstagename AS pslv_name FROM (select plantstageid, plantstagename from plantstage_lv)) pslv ON sla.sla_plantstageid = pslv.pslv_id) sla_pslv FULL JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname, utm_zone AS geo_utmzone, utm_easting AS geo_utmeasting, utm_northing AS geo_utmnorthing FROM (select * from georef_part)) geo ON sla_pslv.sla_georeferenceid = geo.geo_georefid) sla_geo FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON sla_geo.sla_origreferenceid = orf.or_origrefid) sla_orf ON r.ref_referenceid = sla_orf.sla_referenceid) r_sla LEFT JOIN (SELECT leafspecificmethodid AS lfm_id, leafspecificmethodname AS lfm_name FROM (select leafspecificmethodid, leafspecificmethodname from leafspecificmethod_lv)) lfm ON r_sla.sla_specificmethodid = lfm.lfm_id) sla_lfm ON m.m_methodid = sla_lfm.sla_methodid) m_sla ON sbs.sbs_sbsnumber = m_sla.sla_sbsnumber))";;;;;;;;;;;;;;;;;;;;;;;
on Tue Mar 25 17:02:12 CET 2008 .;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
SBS name;general method;single value [mm^2/mg];sample size;valid;leaf specific method;reference;SBS number;original reference;country;UTM zone;UTM easting;UTM northing;mean SLA [mm^2/mg];maximum SLA [mm^2/mg];minimum SLA [mm^2/mg];number of replicates;standard deviation;standard error;balance error [mg];collection date;general comment;plant stage;
Daucus carota;field experiment;18;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;1358;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;18;;;1;;;;00:00.0;;adult;
Lonicera xylosteum;field experiment;28.3;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;15356;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;0;0;28.3;;;1;;;;00:00.0;;adult;
Trifolium angustifolium;field experiment;15.6;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;22108;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;15.6;;;1;;;;00:00.0;;adult;
Prunus spinosa;field experiment;10.7;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;29316;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;10.7;;;1;;;;00:00.0;;adult;
Phleum pratense;field experiment;22.2;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;42408;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;22.2;;;1;;;;00:00.0;;adult;
Rubus fruticosus ag. L.;field experiment;14.4;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;58698;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;14.4;;;1;;;;00:00.0;;adult;
Anagallis arvensis;field experiment;28.7;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;28783;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;28.7;;;1;;;;00:00.0;;adult;
Reseda phyteuma;field experiment;16.1;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;27929;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;0;0;16.1;;;1;;;;00:00.0;;adult;
Plantago lanceolata;field experiment;10.6;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;27860;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;10.6;;;1;;;;00:00.0;;adult;
Lysimachia vulgaris;field experiment;20.71;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;28980;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;0;0;20.71;;;1;;;;00:00.0;;adult;
Scabiosa atropurpurea;field experiment;11.4;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;19064;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;3.42;43.46;11.4;;;1;;;;00:00.0;;adult;
Phyteuma orbiculare;field experiment;36.1;15;1;leaf rehydration;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;14818;Lavergne, Sébastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...;FRANCE;0;0;0;36.1;;;1;;;;00:00.0;;adult;
Salix polaris;actual measurement;12.53;60;1;no leaf rehydration;Dormann, Carsten.F.(2002): Flowering growth and defence in the two sexes: consequences of herbivore exclusion for Salix polaris [16];32521;Dormann, Carsten.F.(2002): Flowering growth and defence in the two sexes: consequences of herbivore exclusion for Salix polaris [16];NORWAY;0;0;0;12.53;;;1;;;0.01;00:00.0;;adult;
Salix polaris;actual measurement;12.37;60;1;no leaf rehydration;Dormann, Carsten.F.(2002): Flowering growth and defence in the two sexes: consequences of herbivore exclusion for Salix polaris [16];32521;Dormann, Carsten.F.(2002): Flowering growth and defence in the two sexes: consequences of herbivore exclusion for Salix polaris [16];NORWAY;0;0;0;12.37;;;1;;;0.01;00:00.0;;adult;
Acer platanoides;actual measurement (following LEDA data standards);21;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;801;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;21;;;74;13.22875656;5;;00:00.0;;unknown;
Crataegus monogyna;actual measurement (following LEDA data standards);10;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;29980;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;10;;;74;18.52025918;7;;00:00.0;;unknown;
Ribes alpinum;actual measurement (following LEDA data standards);16.9;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;23116;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;16.9;;;74;52.91502622;20;;00:00.0;;unknown;
Ribes nigrum;actual measurement (following LEDA data standards);21.3;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;23122;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;21.3;;;74;15.87450787;6;;00:00.0;;unknown;
Rosa subcollina;actual measurement (following LEDA data standards);19.2;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;30254;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;19.2;;;74;37.04051835;14;;00:00.0;;unknown;
Salix aurita;actual measurement (following LEDA data standards);10.6;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32563;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;10.6;;;74;23.8117618;9;;00:00.0;;unknown;
Salix myrsinifolia;actual measurement (following LEDA data standards);13;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32559;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;13;;;74;15.87450787;6;;00:00.0;;unknown;
Salix bicolor;actual measurement (following LEDA data standards);10.33;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32585;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;10.33;;;74;11.64130577;4.4;;00:00.0;;unknown;
Andromeda polifolia;actual measurement (following LEDA data standards);7.5;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;19573;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;26.12;58.17;7.5;;;74;2.236067977;1;;00:00.0;;unknown;
Salix myrsinifolia;actual measurement (following LEDA data standards);10.1;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32559;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;26.12;58.17;10.1;;;74;13.41640786;6;;00:00.0;;unknown;
Chimaphila umbellata;actual measurement (following LEDA data standards);9.13;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;28795;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;27.32;58.5;9.13;;;74;6.484597135;2.9;;00:00.0;;unknown;
Salix myrsinifolia;actual measurement (following LEDA data standards);8.8;4;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32559;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;27.32;58.5;8.8;;;74;14;7;;00:00.0;;unknown;
Vaccinium vitis-idaea;actual measurement (following LEDA data standards);8.01;4;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;19439;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;27.32;58.5;8.01;;;74;5.8;2.9;;00:00.0;;unknown;
Arctostaphylos uva-ursi;actual measurement (following LEDA data standards);6.86;4;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;19582;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;27.32;58.5;6.86;;;74;5.8;2.9;;00:00.0;;unknown;
Daphne mezereum;actual measurement (following LEDA data standards);34.6;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;34610;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;34.6;;;74;97.89279851;37;;00:00.0;;unknown;
Salix cinerea;actual measurement (following LEDA data standards);10.9;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32565;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;26.12;58.17;10.9;;;74;17.88854382;8;;00:00.0;;unknown;
Salix cinerea;actual measurement (following LEDA data standards);9.41;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32565;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;9.41;;;74;7.937253933;3;;00:00.0;;unknown;
Betula humilis;actual measurement (following LEDA data standards);9.6;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;11714;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;26.12;58.17;9.6;;;74;46.95742753;21;;00:00.0;;unknown;
Lonicera xylosteum;actual measurement (following LEDA data standards);26.7;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;15356;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;26.7;;;74;111.1215551;42;;00:00.0;;unknown;
Quercus robur;actual measurement (following LEDA data standards);16.7;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;22457;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;16.7;;;74;9.789279851;3.7;;00:00.0;;unknown;
Salix starkeana;actual measurement (following LEDA data standards);9.6;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32511;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;26.12;58.17;9.6;;;74;31.30495168;14;;00:00.0;;unknown;
Salix caprea;actual measurement (following LEDA data standards);15.8;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32596;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;15.8;;;74;44.97777229;17;;00:00.0;;unknown;
Syringa vulgaris;actual measurement (following LEDA data standards);10.74;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;26377;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;10.74;;;74;3.704051835;1.4;;00:00.0;;unknown;
Vaccinium myrtillus;actual measurement (following LEDA data standards);12.3;4;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;19475;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;27.32;58.5;12.3;;;74;12;6;;00:00.0;;unknown;
Ulmus glabra;actual measurement (following LEDA data standards);17.5;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;35180;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;17.5;;;74;21.16601049;8;;00:00.0;;unknown;
Tilia cordata;actual measurement (following LEDA data standards);41;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;34664;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;41;;;74;68.78953409;26;;00:00.0;;unknown;
Salix repens;actual measurement (following LEDA data standards);10.81;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32533;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;26.12;58.17;10.81;;;74;9.391485505;4.2;;00:00.0;;unknown;
Salix repens;actual measurement (following LEDA data standards);14.1;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32533;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;14.1;;;74;39.68626967;15;;00:00.0;;unknown;
Berberis vulgaris;actual measurement (following LEDA data standards);15.4;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;11672;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;15.4;;;74;52.91502622;20;;00:00.0;;unknown;
Ledum palustre;actual measurement (following LEDA data standards);15.4;5;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;19499;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;26.12;58.17;15.4;;;74;42.48529157;19;;00:00.0;;unknown;
Viburnum opulus;actual measurement (following LEDA data standards);22.7;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;15336;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;22.7;;;74;63.49803147;24;;00:00.0;;unknown;
Salix triandra;actual measurement (following LEDA data standards);12.9;4;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;32478;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;27.32;58.5;12.9;;;74;26;13;;00:00.0;;unknown;
Cornus sanguinea;actual measurement (following LEDA data standards);25.6;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;18429;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;25.6;;;74;58.20652884;22;;00:00.0;;unknown;
Corylus avellana;actual measurement (following LEDA data standards);27.5;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;18083;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;27.5;;;74;44.97777229;17;;00:00.0;;unknown;
Corylus avellana;actual measurement (following LEDA data standards);27.5;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;18083;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;27.5;;;74;44.97777229;17;;00:00.0;;unknown;
Fraxinus excelsior;actual measurement (following LEDA data standards);12;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;26381;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;12;;;74;13.22875656;5;;00:00.0;;unknown;
Rosa subcanina;actual measurement (following LEDA data standards);8.3;7;1;unknown;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;29641;Niinemets, Ülo(2003): Leaf structure vs. nutrient relationship vary with soil onditions in temperate shrubs and trees;ESTONIA;;23.35;58.36;8.3;;;74;18.52025918;7;;00:00.0;;unknown;
Achillea millefolium;actual measurement;21.4;20;1;unknown;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];3013;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];NORWAY;0;0;0;21.4;;;1;;;;;;unknown;
Astragalus alpinus;actual measurement;15.9;20;1;unknown;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];21673;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];NORWAY;0;0;0;15.9;;;1;;;;;;unknown;
Bartsia alpina;actual measurement;18.9;20;1;unknown;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];34451;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];NORWAY;0;0;0;18.9;;;1;;;;;;unknown;
Erigeron borealis;actual measurement;11.6;20;1;unknown;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];4210;Eriksson, Ove(2003): Recruitment and life-history traits of sparse plant species in subalpine grasslands [81];NORWAY;0;0;0;11.6;;;1;;;;;;unknown;
