The following table was created as response to the SQL query
SELECT m_methodname "general method", sbs_sbsname "SBS name", ref_refname "reference", bclv3_name "buds in layer >10 cm", bclv4_name "buds in layer 1-10cm", bclv6_name "buds in layer -10-0cm", bclv7_name "buds in layer < -10cm", bclv1_name "buds above ground", bclv5_name "buds at soil surface", bclv2_name "buds below ground", bbv_valid "valid", sbs_sbsnumber "SBS number" FROM (SELECT sbs_bbv.bbv_valid, m.m_methodname, sbs_bbv.sbs_sbsnumber, sbs_bbv.sbs_sbsname, sbs_bbv.ref_refname, sbs_bbv.bclv3_name, sbs_bbv.bclv4_name, sbs_bbv.bclv6_name, sbs_bbv.bclv7_name, sbs_bbv.bclv1_name, sbs_bbv.bclv5_name, sbs_bbv.bclv2_name, sbs_bbv.bbv_sbsnumber FROM (SELECT r_bbv.bbv_valid, r_bbv.bbv_methodid, sbs.sbs_sbsnumber, sbs.sbs_sbsname, r_bbv.ref_refname, r_bbv.bclv3_name, r_bbv.bclv4_name, r_bbv.bclv6_name, r_bbv.bclv7_name, r_bbv.bclv1_name, r_bbv.bclv5_name, r_bbv.bclv2_name, r_bbv.bbv_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT bbv_bclv3.bbv_sbsnumber, bbv_bclv3.bbv_valid, bbv_bclv3.bbv_methodid, r.ref_refname, bbv_bclv3.bclv3_name, bbv_bclv3.bclv4_name, bbv_bclv3.bclv6_name, bbv_bclv3.bclv7_name, bbv_bclv3.bclv1_name, bbv_bclv3.bclv5_name, bbv_bclv3.bclv2_name FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT bbv_bclv4.bbv_sbsnumber, bbv_bclv4.bbv_valid, bbv_bclv4.bbv_methodid, bbv_bclv4.bbv_referenceid, bclv3.bclv3_name, bbv_bclv4.bclv4_name, bbv_bclv4.bclv6_name, bbv_bclv4.bclv7_name, bbv_bclv4.bclv1_name, bbv_bclv4.bclv5_name, bbv_bclv4.bclv2_name FROM (SELECT bbv_bclv6.bbv_sbsnumber, bbv_bclv6.bbv_valid, bbv_bclv6.bbv_methodid, bbv_bclv6.bbv_referenceid, bbv_bclv6.bbv_aboveupperid, bclv4.bclv4_name, bbv_bclv6.bclv6_name, bbv_bclv6.bclv7_name, bbv_bclv6.bclv1_name, bbv_bclv6.bclv5_name, bbv_bclv6.bclv2_name FROM (SELECT bbv_bclv7.bbv_sbsnumber, bbv_bclv7.bbv_valid, bbv_bclv7.bbv_methodid, bbv_bclv7.bbv_referenceid, bbv_bclv7.bbv_aboveupperid, bbv_bclv7.bbv_abovelowerid, bclv6.bclv6_name, bbv_bclv7.bclv7_name, bbv_bclv7.bclv1_name, bbv_bclv7.bclv5_name, bbv_bclv7.bclv2_name FROM (SELECT bbv_bcflv1.bbv_sbsnumber, bbv_bcflv1.bbv_valid, bbv_bcflv1.bbv_methodid, bbv_bcflv1.bbv_referenceid, bbv_bcflv1.bbv_aboveupperid, bbv_bcflv1.bbv_abovelowerid, bbv_bcflv1.bbv_belowupperid, bclv7.bclv7_name, bbv_bcflv1.bclv1_name, bbv_bcflv1.bclv5_name, bbv_bcflv1.bclv2_name FROM (SELECT bbv_bclv5.bbv_sbsnumber, bbv_bclv5.bbv_valid, bbv_bclv5.bbv_methodid, bbv_bclv5.bbv_referenceid, bbv_bclv5.bbv_aboveupperid, bbv_bclv5.bbv_abovelowerid, bbv_bclv5.bbv_belowupperid, bbv_bclv5.bbv_belowlowerid, bcflv1.bclv1_name, bbv_bclv5.bclv5_name, bbv_bclv5.bclv2_name FROM (SELECT bbv_bclv2.bbv_sbsnumber, bbv_bclv2.bbv_valid, bbv_bclv2.bbv_methodid, bbv_bclv2.bbv_referenceid, bbv_bclv2.bbv_aboveupperid, bbv_bclv2.bbv_abovelowerid, bbv_bclv2.bbv_belowupperid, bbv_bclv2.bbv_belowlowerid, bbv_bclv2.bbv_aboveid, bclv5.bclv5_name, bbv_bclv2.bclv2_name FROM (SELECT bbv.bbv_sbsnumber, bbv.bbv_valid, bbv.bbv_methodid, bbv.bbv_referenceid, bbv.bbv_aboveupperid, bbv.bbv_abovelowerid, bbv.bbv_belowupperid, bbv.bbv_belowlowerid, bbv.bbv_aboveid, bbv.bbv_soilsurfaceid, bclv2.bclv2_name FROM (SELECT sbsnumber AS bbv_sbsnumber, valid AS bbv_valid, methodid AS bbv_methodid, referenceid AS bbv_referenceid, above_upper_typeid AS bbv_aboveupperid, above_lower_typeid AS bbv_abovelowerid, below_upper_typeid AS bbv_belowupperid, below_lower_typeid AS bbv_belowlowerid, above_ground_typeid AS bbv_aboveid, soilsurface_typeid AS bbv_soilsurfaceid, below_ground_typeid AS bbv_belowid FROM (select sbsnumber, taxonid, georefid, habitattypeid, referenceid, origreferenceid, batchid, methodid, collectiondate, p_comment, above_ground_typeid, below_ground_typeid, above_upper_typeid, above_lower_typeid, soilsurface_typeid, below_upper_typeid, below_lower_typeid, created_when, updated_when, valid, validsince, validuntil, ledaid, budbankverticaldistributionid
from budbankverticaldistribution natural join taxontosbsassignment WHERE valid IN (-2, 1, -1, 0, 2, -8, -4, -3, 2, -8))) bbv FULL JOIN (SELECT budsperclonalfragmentid AS bclv2_id, budsperclonalfragmentname AS bclv2_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv2 ON bbv.bbv_belowid = bclv2.bclv2_id) bbv_bclv2 FULL JOIN (SELECT budsperclonalfragmentid AS bclv5_id, budsperclonalfragmentname AS bclv5_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv5 ON bbv_bclv2.bbv_soilsurfaceid = bclv5.bclv5_id) bbv_bclv5 FULL JOIN (SELECT budsperclonalfragmentid AS bclv1_id, budsperclonalfragmentname AS bclv1_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bcflv1 ON bbv_bclv5.bbv_aboveid = bcflv1.bclv1_id) bbv_bcflv1 FULL JOIN (SELECT budsperclonalfragmentid AS bclv7_id, budsperclonalfragmentname AS bclv7_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv7 ON bbv_bcflv1.bbv_belowlowerid = bclv7.bclv7_id) bbv_bclv7 FULL JOIN (SELECT budsperclonalfragmentid AS bclv6_id, budsperclonalfragmentname AS bclv6_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv6 ON bbv_bclv7.bbv_belowupperid = bclv6.bclv6_id) bbv_bclv6 FULL JOIN (SELECT budsperclonalfragmentid AS bclv4_id, budsperclonalfragmentname AS bclv4_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv4 ON bbv_bclv6.bbv_abovelowerid = bclv4.bclv4_id) bbv_bclv4 FULL JOIN (SELECT budsperclonalfragmentid AS bclv3_id, budsperclonalfragmentname AS bclv3_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv3 ON bbv_bclv4.bbv_aboveupperid = bclv3.bclv3_id) bbv_bclv3 ON r.ref_referenceid = bbv_bclv3.bbv_referenceid) r_bbv ON sbs.sbs_sbsnumber = r_bbv.bbv_sbsnumber) sbs_bbv LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON sbs_bbv.bbv_methodid = m.m_methodid) ORDER BY sbs_sbsname
on Thu Mar 13 09:16:11 CET 2008 .

general method;SBS name;reference;buds in layer >10 cm;buds in layer 1-10cm;buds in layer -10-0cm;buds in layer < -10cm;buds above ground;buds at soil surface;buds below ground;valid;SBS number
derivation from photos or drawings;Actaea spicata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;27324
derivation from photos or drawings;Adenostyles alliariae;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;3188
derivation from photos or drawings;Adenostyles alliariae;CLO-PLA test records from June 2005;none;>10;none;1-10;>=0;1-10;0-10;0;3188
derivation from photos or drawings;Adonis aestivalis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27328
derivation from photos or drawings;Adonis aestivalis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27328
derivation from photos or drawings;Adonis aestivalis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27328
derivation from photos or drawings;Adonis flammea;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27336
derivation from photos or drawings;Adonis vernalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29095
derivation from photos or drawings;Adonis vernalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29095
derivation from photos or drawings;Adonis vernalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29095
derivation from photos or drawings;Adoxa moschatellina;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;2407
derivation from photos or drawings;Adoxa moschatellina;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;2407
derivation from photos or drawings;Adoxa moschatellina;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;2407
observation (like obvious taxonomical traits);Adoxa moschatellina;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;2407
observation (like obvious taxonomical traits);Adoxa moschatellina;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;2407
observation (like obvious taxonomical traits);Adoxa moschatellina;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;2407
derivation from photos or drawings;Aegopodium podagraria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;2007
derivation from photos or drawings;Aegopodium podagraria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;2007
derivation from photos or drawings;Aegopodium podagraria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;2007
unknown;Aegopodium podagraria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;2007
unknown;Aegopodium podagraria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;2007
derivation from photos or drawings;Aegopodium podagraria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;2007
derivation from photos or drawings;Aegopodium podagraria;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;2007
derivation from photos or drawings;Aethionema saxatile;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;14330
derivation from photos or drawings;Aethionema saxatile;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;14330
derivation from photos or drawings;Aethusa cynapium;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;1502
observation (like obvious taxonomical traits);Aethusa cynapium;CLO-PLA test records from June 2005;none;none;1-10;>10;none;;1-10;0;1502
observation (like obvious taxonomical traits);Agave americana;CLO-PLA test records from June 2005;>10;>10;>10;>10;>10;>10;>10;0;35573
derivation from photos or drawings;Agrimonia eupatoria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29512
derivation from photos or drawings;Agrimonia eupatoria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29512
observation (like obvious taxonomical traits);Agrimonia eupatoria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29512
observation (like obvious taxonomical traits);Agrimonia eupatoria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29512
derivation from photos or drawings;Agrimonia eupatoria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29512
observation (like obvious taxonomical traits);Agrimonia procera;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29916
derivation from photos or drawings;Agrostemma githago;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;16318
observation (like obvious taxonomical traits);Agrostemma githago;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;16318
derivation from photos or drawings;Agrostis agrostiflora;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40530
derivation from photos or drawings;Agrostis alpina;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;40479
derivation from photos or drawings;Agrostis alpina;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40479
observation (like obvious taxonomical traits);Agrostis alpina;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40479
derivation from photos or drawings;Agrostis canina;CLO-PLA test records from June 2005;none;none;>10;;>=0;>10;>10;0;40532
unknown;Agrostis canina;CLO-PLA test records from June 2005;;;>10;1-10;;;1-10;0;40532
derivation from photos or drawings;Agrostis canina;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;40532
observation (like obvious taxonomical traits);Agrostis canina;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;40532
derivation from photos or drawings;Agrostis canina;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;40532
derivation from photos or drawings;Agrostis canina;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;40532
derivation from photos or drawings;Agrostis capillaris;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;41392
unknown;Agrostis capillaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;41392
observation (like obvious taxonomical traits);Agrostis capillaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41392
derivation from photos or drawings;Agrostis capillaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41392
derivation from photos or drawings;Agrostis capillaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41392
derivation from photos or drawings;Agrostis capillaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41392
derivation from photos or drawings;Agrostis capillaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41392
derivation from photos or drawings;Agrostis capillaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41392
derivation from photos or drawings;Agrostis capillaris;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;41392
derivation from photos or drawings;Agrostis castellana;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41393
observation (like obvious taxonomical traits);Agrostis curtisii;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40483
derivation from photos or drawings;Agrostis gigantea;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40852
observation (like obvious taxonomical traits);Agrostis gigantea;CLO-PLA test records from June 2005;;>10;1-10;1-10;1-10;1-10;1-10;0;40852
observation (like obvious taxonomical traits);Agrostis mertensii;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40856
derivation from photos or drawings;Agrostis rupestris;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;40377
derivation from photos or drawings;Agrostis rupestris;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;40377
derivation from photos or drawings;Agrostis schleicheri;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;40378
derivation from photos or drawings;Agrostis stolonifera;CLO-PLA test records from June 2005;none;none;1-10;1-10;>=0;>10;1-10;0;40861
observation (like obvious taxonomical traits);Agrostis stolonifera;CLO-PLA test records from June 2005;none;none;1-10;1-10;>=0;>10;1-10;0;40861
unknown;Agrostis stolonifera;CLO-PLA test records from June 2005;;;>10;1-10;;;1-10;0;40861
derivation from photos or drawings;Agrostis stolonifera;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;40861
derivation from photos or drawings;Agrostis stolonifera;CLO-PLA test records from June 2005;none;none;1-10;;>=0;>10;1-10;0;40861
derivation from photos or drawings;Agrostis vinealis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41896
unknown;Agrostis vinealis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;41896
observation (like obvious taxonomical traits);Ailanthus altissima;CLO-PLA test records from June 2005;;none;;>10;none;;>10;0;34523
observation (like obvious taxonomical traits);Ailanthus altissima;CLO-PLA test records from June 2005;none;none;none;>10;none;;>=0;0;34523
observation (like obvious taxonomical traits);Ailanthus altissima;CLO-PLA test records from June 2005;none;none;none;>10;none;;>=0;0;34523
derivation from photos or drawings;Aira caryophyllea;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;40866
derivation from photos or drawings;Aira praecox;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;41629
derivation from photos or drawings;Aira praecox;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;41629
derivation from photos or drawings;Ajuga chamaepitys;CLO-PLA test records from June 2005;none;none;1-10;none;0-10;1-10;0-10;0;24497
derivation from photos or drawings;Ajuga chamaepitys;CLO-PLA test records from June 2005;none;none;1-10;none;0-10;1-10;0-10;0;24497
derivation from photos or drawings;Ajuga genevensis;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;24142
observation (like obvious taxonomical traits);Ajuga genevensis;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;24142
observation (like obvious taxonomical traits);Ajuga genevensis;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;;0-10;0;24142
observation (like obvious taxonomical traits);Ajuga genevensis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;24142
observation (like obvious taxonomical traits);Ajuga genevensis;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;24142
derivation from photos or drawings;Ajuga genevensis;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;24142
derivation from photos or drawings;Ajuga pyramidalis;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;24144
observation (like obvious taxonomical traits);Ajuga pyramidalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;24144
observation (like obvious taxonomical traits);Ajuga pyramidalis;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;24144
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;1-10;>10;none;0-10;1-10;>=0;0;25159
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;>10;0-10;0;25159
unknown;Ajuga reptans;CLO-PLA test records from June 2005;none;1-10;>10;1-10;0-10;;1-10;0;25159
observation (like obvious taxonomical traits);Ajuga reptans;CLO-PLA test records from June 2005;none;>10;>10;1-10;>=0;;1-10;0;25159
observation (like obvious taxonomical traits);Ajuga reptans;CLO-PLA test records from June 2005;none;1-10;>10;1-10;0-10;;1-10;0;25159
observation (like obvious taxonomical traits);Ajuga reptans;CLO-PLA test records from June 2005;;>10;>10;none;>10;;>=0;0;25159
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;25159
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;25159
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;>10;;;>=0;1-10;;0;25159
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;25159
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;25159
derivation from photos or drawings;Ajuga reptans;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;>10;0-10;0;25159
derivation from photos or drawings;Alcea rosea;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;25760
derivation from photos or drawings;Alcea rosea;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;25760
derivation from photos or drawings;Alchemilla alpina;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29517
observation (like obvious taxonomical traits);Alchemilla alpina;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;;0-10;0;29517
derivation from photos or drawings;Alchemilla conjuncta;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29802
derivation from photos or drawings;Alchemilla fissa;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29811
observation (like obvious taxonomical traits);Alchemilla glabra;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;;0-10;0;30979
derivation from photos or drawings;Alchemilla glacialis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30980
observation (like obvious taxonomical traits);Alchemilla glomerulans;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;;0-10;0;30703
derivation from photos or drawings;Alchemilla monticola;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;29465
derivation from photos or drawings;Alchemilla monticola;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29465
observation (like obvious taxonomical traits);Alchemilla monticola;CLO-PLA test records from June 2005;;>10;1-10;none;>10;;0-10;0;29465
observation (like obvious taxonomical traits);Alchemilla versipila;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;;1-10;0;29844
derivation from photos or drawings;Alchemilla vulgaris;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;;0-10;0;60849
derivation from photos or drawings;Alchemilla vulgaris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;60849
observation (like obvious taxonomical traits);Alchemilla wichurae;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;;0-10;0;30964
derivation from photos or drawings;Alchemilla xanthochlora;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30366
derivation from photos or drawings;Aldrovanda vesiculosa;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;18992
derivation from photos or drawings;Aldrovanda vesiculosa;CLO-PLA test records from June 2005;none;none;none;1-10;none;none;0-10;0;18992
unknown;Aldrovanda vesiculosa;CLO-PLA test records from June 2005;;;1-10;1-10;;;1-10;0;18992
unknown;Aldrovanda vesiculosa;CLO-PLA test records from June 2005;;;>10;>10;;;>10;0;18992
observation (like obvious taxonomical traits);Aldrovanda vesiculosa;CLO-PLA test records from June 2005;none;none;none;none;0-10;1-10;none;0;18992
observation (like obvious taxonomical traits);Aldrovanda vesiculosa;CLO-PLA test records from June 2005;none;none;>10;>10;none;;>10;0;18992
observation (like obvious taxonomical traits);Alisma gramineum;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;35625
observation (like obvious taxonomical traits);Alisma gramineum;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;35625
derivation from photos or drawings;Alisma lanceolatum;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;35630
observation (like obvious taxonomical traits);Alisma lanceolatum;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;35630
observation (like obvious taxonomical traits);Alisma lanceolatum;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;35630
derivation from photos or drawings;Alisma plantago-aquatica;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;35609
observation (like obvious taxonomical traits);Alisma plantago-aquatica;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;35609
observation (like obvious taxonomical traits);Alisma plantago-aquatica;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;35609
unknown;Alisma plantago-aquatica;CLO-PLA test records from June 2005;none;>10;;;>=0;;;0;35609
derivation from photos or drawings;Alisma plantago-aquatica;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;35609
observation (like obvious taxonomical traits);Alisma plantago-aquatica;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;35609
derivation from photos or drawings;Alisma plantago-aquatica;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;35609
derivation from photos or drawings;Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13080
field experiment;Alliaria petiolata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;;1-10;0;13080
observation (like obvious taxonomical traits);Alliaria petiolata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;;1-10;0;13080
observation (like obvious taxonomical traits);Alliaria petiolata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;13080
observation (like obvious taxonomical traits);Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;;1-10;0;13080
derivation from photos or drawings;Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13080
derivation from photos or drawings;Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13080
derivation from photos or drawings;Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13080
observation (like obvious taxonomical traits);Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13080
derivation from photos or drawings;Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13080
derivation from photos or drawings;Alliaria petiolata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13080
observation (like obvious taxonomical traits);Allium ampeloprasum;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;39338
derivation from photos or drawings;Allium angulosum;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;38373
observation (like obvious taxonomical traits);Allium angulosum;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;38373
derivation from photos or drawings;Allium carinatum;CLO-PLA test records from June 2005;none;1-10;none;>10;0-10;none;>=0;0;39360
observation (like obvious taxonomical traits);Allium carinatum;CLO-PLA test records from June 2005;none;1-10;none;1-10;0-10;none;0-10;0;39360
observation (like obvious taxonomical traits);Allium carinatum;CLO-PLA test records from June 2005;;;;1-10;;;1-10;0;39360
derivation from photos or drawings;Allium cepa;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;38778
observation (like obvious taxonomical traits);Allium cepa;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;38778
observation (like obvious taxonomical traits);Allium cepa;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;38778
observation (like obvious taxonomical traits);Allium cepa;CLO-PLA test records from June 2005;;;;1-10;;;1-10;0;38778
